occ_year,occ_month,occ_dow,occ_day,occ_hour,division,premises_type,bike_make,bike_type,bike_colour,bike_cost
2014,May,Tuesday,20,22,D12,Commercial,XTI,RG,REDGRY,100
2014,May,Wednesday,21,17,D22,Outside,SPECIALIZED,RG,WHI,703
2014,May,Wednesday,21,18,D55,Outside,UK,RG,SIL,499.99
2014,May,Thursday,22,19,D52,Outside,OT,RC,BLU,1000
2014,May,Tuesday,20,19,D51,House,OT,MT,ONG,1100
2014,May,Thursday,22,8,D52,Outside,OT,EL,GRY,700
2014,May,Wednesday,21,18,D14,Outside,REEBOK,OT,WHI,250
2014,May,Wednesday,21,16,D52,Apartment,TR,TO,WHI,1000
2014,May,Friday,23,8,D52,Apartment,RM,MT,RED,926.59
2014,May,Thursday,22,11,D52,Outside,UK,OT,DGR,600
2014,May,Sunday,18,21,D51,Outside,OTHER,TR,BLK,700
2014,May,Thursday,22,20,D52,Outside,TR,RG,GRY,400
2014,May,Friday,23,16,D53,Outside,OTHER,RC,BLKTRQ,1700
2014,May,Friday,23,15,D51,Outside,OTHER,OT,None,250
2014,May,Thursday,22,9,D14,Outside,TR,RC,WHI,1400
2014,May,Sunday,18,6,D52,Other,MA,OT,BLK,750
2014,May,Thursday,22,8,D53,Outside,KH,OT,BLK,630
2014,May,Friday,23,20,D52,Outside,CCM,MT,WHI,600
2014,May,Saturday,24,13,D53,Outside,SU,RG,BLU,250
2014,May,Saturday,24,1,D53,House,MIELE,RG,WHI,400
2014,May,Friday,23,22,D53,House,OTHER,MT,SIL,800
2014,May,Friday,23,19,D51,Apartment,UK,MT,OTH,250
2014,May,Saturday,24,17,D55,Outside,HARO,BM,GRYWHI,500
2014,May,Saturday,24,11,D52,Outside,GF,MT,BLK,900
2014,May,Thursday,22,22,D13,Outside,SP,MT,PNK,100
2014,May,Wednesday,21,11,D14,Outside,OTHER,EL,BLK,800
2014,May,Friday,23,23,D12,Other,DIAMONDBACK,MT,BLK,350
2013,November,Saturday,16,14,D12,Other,OTHER,OT,BLU,1000
2014,May,Saturday,24,1,D52,Apartment,GI,RG,GRY,450
2014,May,Saturday,24,16,D42,House,SUPERCYCLE,MT,SIL,150
2014,May,Sunday,25,13,D14,Apartment,DIAMONDBACK,OT,MRN,538
2014,May,Sunday,25,2,D14,Apartment,EMMO,EL,ONGBLK,380
2014,May,Sunday,25,14,D55,Commercial,SHCWINN,MT,BLK,450
2014,May,Sunday,25,16,D52,Outside,SPECIALIZED,RC,SIL,1050
2014,May,Tuesday,20,13,D52,Apartment,RM,MT,GRY,630
2014,May,Sunday,25,8,D32,Other,RA,RG,GRY,600
2014,May,Saturday,24,17,D11,Outside,GI,RC,WHI,1395
2014,May,Sunday,25,11,D41,Outside,DYNACRAFT,MT,RED,130
2014,May,Saturday,24,21,D55,House,SCHWINN,MT,BLKSIL,350
2014,May,Saturday,24,17,D14,Other,MARIN OR MARINO,RC,REDSIL,1500
2014,May,Monday,12,5,D52,Commercial,UNKNOWN,OT,BLKBGE,700
2014,May,Friday,16,12,D52,Other,OT,RC,GRY,700
2014,May,Thursday,22,17,D11,Apartment,UK,MT,SIL,2000
2014,May,Saturday,24,1,D51,Outside,GIANT,OT,BLK,600
2014,May,Friday,23,16,D51,Other,SC,MT,GRY,800
2014,May,Sunday,25,21,D14,Apartment,JAMIS,MT,GRY,600
2014,May,Wednesday,21,16,D52,Outside,SCHWINN,SC,BLK,1800
2014,May,Monday,26,11,D53,Apartment,OT,RC,BLK,3000
2014,May,Monday,12,12,D32,Apartment,OT,TO,WHI,3000
2014,May,Tuesday,27,6,D55,Outside,SCOTT,MT,WHIBLK,1500
2014,May,Friday,23,19,D53,Transit,OT,RC,WHI,400
2014,May,Monday,26,18,D41,House,UK,RG,WHI,130
2014,May,Monday,26,22,D52,Educational,OT,OT,LBL,500
2014,May,Monday,26,7,D52,Outside,NO,RG,BLK,550
2014,May,Wednesday,14,21,D53,Apartment,ROCKY MOUNTAIN,MT,WHIBLK,7500
2014,May,Tuesday,27,9,D32,Educational,OT,MT,GRY,279
2014,May,Sunday,25,2,D14,Outside,PE,OT,TRQ,250
2014,May,Tuesday,27,12,D14,Apartment,GI,RC,WHI,1400
2014,May,Monday,26,22,D14,House,OTHER,RG,YEL,1000
2014,May,Tuesday,27,18,D51,Outside,OTHER,EL,BLK,1478
2014,May,Tuesday,27,21,D14,Commercial,SUPERCYCLE,MT,BLKRED,200
2014,May,Monday,26,20,D55,Outside,FIORI,OT,BLUWHI,400
2014,May,Wednesday,28,18,D31,House,OTHER,BM,BLK,350
2014,April,Tuesday,15,13,D14,Other,GI,OT,WHI,800
2014,May,Wednesday,28,19,D41,Outside,SU,MT,SIL,300
2014,May,Wednesday,28,9,D14,Outside,NORCO,TO,TRQ,500
2014,May,Sunday,25,15,D52,Outside,GT 11,TO,SIL,625
2014,May,Wednesday,28,8,D13,Outside,OTHER,BM,BLU,1200
2014,May,Sunday,25,12,D52,Outside,RAPTOR,EL,RED,1000
2014,May,Wednesday,28,16,D55,Apartment,DAYMAK,EL,BLK,1800
2014,May,Friday,16,15,D22,House,CA,RG,SIL,600
2014,May,Monday,26,18,D14,Outside,OT,RG,BLK,499
2014,May,Wednesday,28,18,D53,House,NAKAMURA,OT,BLK,600
2014,May,Tuesday,27,22,D52,Outside,OT,OT,LBL,219.99
2014,May,Friday,23,18,D11,Apartment,OTHER,SC,BLU,3500
2014,May,Thursday,29,13,D52,Educational,NO,RC,BLU,800
2014,May,Sunday,25,21,D22,House,SU,MT,BLU,112.99
2014,May,Monday,26,23,D14,Outside,GI,OT,LBL,350
2014,May,Tuesday,27,23,D52,Educational,NO,MT,BLK,355
2014,May,Wednesday,28,17,D14,House,OT,OT,WHI,500
2014,May,Wednesday,28,22,D11,Commercial,GI,RG,GLD,600
2014,May,Monday,26,1,D22,Other,UK,MT,BLK,200
2014,May,Wednesday,21,9,D22,Apartment,MO,MT,GRY,500
2014,May,Wednesday,28,8,D53,Outside,DEVINCI,MT,RED,500
2014,May,Friday,30,13,D14,Outside,SEEYES,EL,GRN,750
2014,May,Friday,30,1,D11,Other,YAMEA,EL,WHI,2500
2014,May,Friday,30,1,D53,House,OT,MT,SIL,750
2014,May,Sunday,25,20,D52,Outside,CC,MT,BRN,199
2014,May,Friday,30,1,D53,House,OT,MT,SIL,750
2014,May,Friday,30,1,D11,Other,BISON,EL,SIL,1600
2014,May,Tuesday,27,17,D53,House,OTHER,RC,BLKWHI,16282.17
2014,May,Thursday,22,7,D53,Outside,OTHER,EL,BLK,4500
2014,May,Friday,30,14,D53,Educational,TR,MT,BLU,350
2014,May,Friday,30,20,D53,Outside,OT,OT,GRY,790.99
2014,May,Saturday,31,13,D52,Outside,TREK,MT,BLK,800
2014,May,Sunday,25,21,D53,Outside,DIAMONDBACK,OT,None,150
2014,May,Tuesday,27,12,D22,House,JAMIS,MT,BLK,500
2014,May,Tuesday,20,8,D43,Apartment,SUPERCYCLE,MT,BLU,200
2014,May,Friday,30,18,D11,Other,MIELE,OT,LBL,350
2013,May,Saturday,4,12,D51,Commercial,SPALDING,MT,GRY,500
2014,May,Tuesday,27,17,D53,House,OTHER,RG,BLK,3277
2014,May,Tuesday,27,17,D53,House,OTHER,RC,BLKYEL,7506.59
2014,May,Tuesday,27,20,D14,Outside,OT,RC,BLK,3500
2014,May,Wednesday,28,17,D51,Educational,RM,MT,BLU,900
2014,June,Sunday,1,10,D51,Educational,EVERYDAY,FO,WHI,189
2014,June,Sunday,1,13,D51,Outside,CCM,MT,BLK,750
2014,May,Saturday,31,21,D51,Outside,NO,MT,None,250
2014,May,Saturday,31,23,D14,Apartment,OT,RC,BLK,423.75
2014,May,Friday,30,8,D55,Transit,OT,MT,BLK,500
2014,June,Sunday,1,19,D31,Apartment,IH,MT,GRY,600
2014,May,Saturday,31,23,D55,House,UK,TO,PLE,250
2014,June,Sunday,1,15,D52,Outside,OT,MT,WHI,1125
2014,May,Thursday,29,18,D52,Outside,NORCO,OT,BLU,685
2014,May,Saturday,31,17,D14,Outside,OT,RG,BLK,450
2014,May,Saturday,24,19,D14,Apartment,OT,RC,None,959.37
2014,May,Saturday,31,18,D11,House,SC,OT,BLK,220
2014,May,Thursday,29,22,D11,Other,SPECILIZED,MT,BLU,800
2014,May,Friday,30,18,D11,Other,TREK,TO,BLKTRQ,1400
2014,May,Friday,30,18,D11,House,NAKAMURA,MT,SIL,300
2014,May,Wednesday,28,19,D51,Outside,IN,MT,BLK,340
2014,June,Sunday,1,10,D22,House,SIRRIUS,RG,BLK,700
2014,May,Tuesday,27,7,D52,Outside,GT,MT,GRN,600
2014,May,Thursday,29,21,D52,Outside,CCM,OT,BLKBLU,300
2014,June,Monday,2,9,D52,Outside,JAMIS,MT,None,700
2014,June,Monday,2,13,D31,Other,GIANT,MT,BLU,300
2014,June,Sunday,1,14,D53,Outside,SPECIALIZED,MT,None,579
2014,May,Saturday,31,19,D11,Apartment,GI,MT,GRY,650
2014,June,Sunday,1,12,D14,House,OT,RG,BLK,950
2014,May,Saturday,31,19,D55,House,UK,OT,BLK,469.99
2014,June,Monday,2,20,D52,Other,CC,MT,WHI,450
2014,June,Monday,2,14,D55,Outside,OTHER,MT,BLK,500
2014,June,Monday,2,9,D52,Outside,DEVINCI,MT,BLK,900
2014,May,Sunday,18,9,D22,House,SCOTT,TA,BLU,1000
2014,May,Sunday,18,9,D22,House,SCOTT,TA,WHI,1000
2014,May,Friday,30,18,D11,Other,GIANT,OT,BLK,1100
2014,May,Friday,30,18,D11,House,GIANT,OT,REDBLK,1500
2014,June,Tuesday,3,10,D43,Other,DB,RG,SIL,250
2014,June,Sunday,1,3,D11,House,RM,TO,BLK,1200
2014,June,Sunday,1,10,D52,Apartment,UK,RG,SIL,300
2014,June,Tuesday,3,16,D51,Outside,SC,RG,PLE,204.99
2014,June,Tuesday,3,14,D52,Other,OT,SC,GRY,1300
2014,June,Monday,2,22,D11,House,MIELE,RG,None,400
2014,June,Monday,2,22,D14,Other,RALEIGH,MT,BLK,100
2014,June,Monday,2,14,D52,Outside,SPECIALIZED,MT,SIL,1200
2014,May,Friday,30,13,D32,Outside,SCHWINN,MT,RED,600
2014,June,Tuesday,3,9,D11,House,FUJI,RC,BLK,500
2014,May,Sunday,25,17,D11,Other,SUPERCYCLE,RG,BLKWHI,150
2014,June,Tuesday,3,10,D51,Outside,NORCO,BM,BLK,600
2014,June,Tuesday,3,18,D55,Outside,GIANT,MT,GRN,550
2014,June,Tuesday,3,19,D51,Outside,EMMO,EL,BLK,2000
2014,May,Tuesday,13,17,D52,Educational,CCM,OT,BLKBLU,305
2014,June,Sunday,1,17,D14,Outside,MIELE,OT,PLE,400
2014,June,Monday,2,23,D11,Other,RALEIGH,OT,GRNBLK,275
2014,June,Tuesday,3,13,D52,Outside,KONA SUTRA,TO,BRN,1300
2014,June,Monday,2,23,D11,Other,TREK,MT,BLKBLU,100
2014,June,Monday,2,23,D11,Other,OTHER,MT,BLKONG,100
2014,May,Sunday,25,17,D11,Other,SUPERCYCLE,MT,BLUBLK,150
2014,April,Thursday,17,12,D43,Educational,AQUILA,OT,None,198
2014,June,Wednesday,4,3,D52,Outside,MA,RG,SIL,550
2014,June,Tuesday,3,17,D52,Outside,JAVA,FO,WHI,400
2014,April,Thursday,17,12,D43,Educational,AQUILA,OT,GRYBLK,198
2014,June,Wednesday,4,18,D42,House,OTHER,BM,BLK,300
2014,June,Wednesday,4,21,D32,Apartment,CCM,MT,WHI,1600
2014,June,Tuesday,3,2,D51,Outside,TECH TEAM,EL,RED,750
2014,January,Friday,3,19,D14,Other,RALEIGH,MT,RED,170
2014,June,Monday,2,22,D55,Other,GIANT,OT,WHISIL,550
2014,June,Tuesday,3,7,D51,Outside,UK,RC,BLK,500
2014,June,Sunday,1,12,D53,Outside,CA,MT,GRY,500
2014,June,Wednesday,4,7,D52,Outside,OTHER,OT,BLK,1000
2014,May,Thursday,29,14,D22,House,OTHER,OT,BLU,200
2014,June,Wednesday,4,15,D32,Commercial,TREK,TO,BLK,1099
2014,June,Tuesday,3,23,D11,Outside,EMMO,EL,WHI,2400
2014,June,Tuesday,3,13,D11,Other,JAMIS,MT,YELGRY,700
2014,June,Wednesday,4,15,D43,Outside,UNKNOWN MAKE,MT,GRY,189
2014,June,Wednesday,4,7,D51,Outside,SUPERCYCLE,OT,WHIYEL,300
2014,June,Monday,2,9,D51,Outside,EMMO,EL,BLK,1100
2014,June,Monday,2,7,D52,Outside,INFINITY,MT,BLKRED,350
2014,June,Wednesday,4,19,D55,Outside,ROCKYMOUNTAIN,MT,WHI,2000
2014,June,Wednesday,4,10,D51,Outside,GIANT,MT,WHI,1000
2014,June,Sunday,1,17,D22,Commercial,RM,MT,BLK,100
2014,May,Sunday,25,1,D51,Outside,UK,MT,GRY,170
2014,June,Thursday,5,18,D55,Outside,GI,OT,LGR,599
2014,June,Tuesday,3,16,D52,Other,TR,RG,BLK,600
2014,June,Sunday,1,21,D52,Outside,OT,EL,BLK,4500
2014,June,Tuesday,3,20,D52,Apartment,NO,TO,BLK,480
2014,June,Tuesday,3,20,D22,Apartment,OTHER,SC,BLU,3597
2014,June,Thursday,5,9,D51,Outside,AQUILA,OT,BLU,100
2014,June,Thursday,5,7,D51,Outside,UK,EL,BLK,1000
2014,June,Wednesday,4,20,D51,Commercial,OT,MT,BLK,300
2014,June,Wednesday,4,18,D33,Transit,EMMO,EL,BLK,3000
2014,June,Thursday,5,11,D52,Outside,WISPER,EL,SIL,1300
2014,June,Thursday,5,9,D52,Outside,DA VINCI,OT,LBL,500
2014,June,Friday,6,9,D52,Outside,NAKAMURA,OT,YEL,260
2014,June,Friday,6,8,D55,Transit,CCM,MT,BLK,400
2014,May,Tuesday,27,7,D53,Outside,SCHWIN,OT,BLU,359
2014,June,Thursday,5,17,D41,Outside,FIT,BM,RED,1200
2014,June,Friday,6,9,D14,Outside,OTHER,OT,LGR,900
2014,June,Friday,6,14,D51,Educational,SUPERCYCLE,MT,GRY,20
2014,June,Sunday,1,13,D51,Other,OT,OT,RED,1100
2014,June,Friday,6,14,D51,Educational,UK,OT,LBL,1500
2014,June,Friday,6,19,D11,Apartment,PE,RC,LBL,300
2014,June,Friday,6,11,D32,Outside,GI,RG,LGR,600
2014,June,Friday,6,17,D23,Educational,OT,MT,WHI,78
2014,June,Friday,6,19,D32,Outside,OT,MT,RED,650
2014,June,Friday,6,14,D43,House,RIVET,BM,BLKGRN,90
2014,June,Saturday,7,6,D33,Outside,GARY FISHER,MT,GRY,450
2014,June,Saturday,7,18,D53,Outside,UNKNOWN,BM,BLU,200
2014,June,Friday,6,15,D41,Outside,ALIEN,EL,BLK,955
2014,June,Sunday,8,15,D52,Educational,CC,RC,TRQ,370
2014,June,Sunday,8,11,D53,Commercial,GI,MT,WHI,2700
2014,June,Monday,2,18,D52,Outside,CC,RG,BLU,250
2014,June,Saturday,7,23,D14,Other,RA,RC,BLK,1200
2014,June,Sunday,8,16,D53,Outside,TR,RG,GRY,900
2014,June,Sunday,8,7,D55,Outside,GIANT,OT,BLKBLU,600
2014,June,Sunday,8,15,D33,Outside,LOUIS GARNEAU,RG,WHI,1000
2014,June,Sunday,8,15,D52,Outside,CCM,RC,None,370
2014,June,Sunday,8,14,D53,Outside,GIANT,RC,BLU,1500
2014,June,Sunday,8,14,D52,Outside,GIANT,RG,DBL,600
2014,June,Sunday,8,20,D53,House,TR,RC,BLU,2000
2014,June,Saturday,7,23,D55,Transit,UK,OT,BLK,400
2014,June,Saturday,7,20,D52,Outside,TR,OT,BLK,400
2014,June,Sunday,8,1,D55,Other,NO,MT,BLK,1000
2014,June,Monday,9,20,D53,Commercial,OT,TO,BLK,1000
2014,June,Saturday,7,22,D22,House,FORTRESS,SC,BLK,4300
2014,June,Monday,9,12,D52,Outside,GIANT,TO,BLUWHI,900
2014,May,Wednesday,28,20,D32,Apartment,OT,MT,WHI,200
2014,June,Monday,9,9,D52,Commercial,OT,RC,RED,1000
2014,June,Sunday,8,19,D51,Outside,CC,RC,GRY,350
2014,June,Sunday,8,19,D51,Outside,EMMO,EL,LBL,1300
2014,June,Sunday,8,17,D55,Outside,TREK,MT,None,500
2014,June,Monday,9,18,D11,House,OTHER,MT,BRNGLD,400
2014,June,Sunday,8,23,D51,Outside,TEK,BM,BLK,1000
2014,June,Sunday,8,21,D55,Outside,RAPTOR,SC,BLK,1200
2014,May,Wednesday,28,20,D32,Apartment,OT,MT,GRY,250
2014,May,Monday,26,14,D52,Educational,RALEIGH,MT,BLK,300
2014,June,Wednesday,4,19,D51,Outside,NO,OT,SIL,500
2014,June,Tuesday,10,22,D53,Apartment,OT,RG,BRN,200
2014,June,Tuesday,10,8,D52,Commercial,OT,RC,WHI,1600
2014,June,Tuesday,10,8,D51,Educational,SC,OT,WHI,250
2014,June,Tuesday,10,8,D51,Commercial,RM,RG,WHI,1500
2014,June,Saturday,7,18,D22,House,SC,TO,WHI,350
2014,June,Monday,9,23,D32,House,GI,MT,BLK,300
2014,June,Wednesday,4,8,D43,Educational,OTHER,OT,SILBLU,250
2014,June,Monday,9,15,D11,Outside,OTHER,EL,RED,1000
2014,June,Tuesday,10,17,D52,Outside,KH,RG,BLK,400
2014,June,Monday,9,20,D52,Outside,OTHER,RG,BLU,600
2014,June,Monday,9,8,D52,Commercial,CC,RG,WHI,175
2014,June,Tuesday,10,21,D52,Outside,VAGABOND,MT,PLE,819
2014,June,Thursday,5,13,D52,Educational,TREK,MT,BLU,300
2014,June,Thursday,5,11,D52,Educational,OTHER,RC,GRYONG,1000
2014,June,Tuesday,10,10,D52,Outside,RA,RG,GRY,400
2014,June,Monday,9,17,D51,Commercial,OT,RC,WHI,1700
2014,June,Saturday,7,23,D52,Educational,OTHER,OT,SIL,630
2014,June,Saturday,7,16,D52,Outside,GIANT,TO,BRN,420
2013,September,Wednesday,18,15,D52,Commercial,GI,MT,BLU,1700
2014,June,Monday,9,21,D52,Commercial,TR,OT,BLK,599
2014,June,Tuesday,10,18,D52,Outside,OT,RG,BLU,550
2014,June,Tuesday,3,20,D13,House,CC,TA,SIL,1500
2014,June,Tuesday,10,18,D32,Outside,OT,MT,BLK,1000
2014,June,Tuesday,10,17,D23,House,RALEIGH,MT,BLUWHI,250
2014,June,Monday,9,16,D52,Educational,SUPERCYCLE,MT,BLKGRN,159.99
2014,June,Saturday,7,22,D43,Outside,OTHER,MT,BLK,100
2014,June,Monday,2,16,D52,Educational,NORCO,MT,REDWHI,500
2014,June,Wednesday,11,21,D53,Educational,SPECIALIZED,OT,GRY,839
2014,June,Tuesday,10,23,D52,Outside,GI,RG,BLK,500
2014,April,Sunday,27,15,D52,Outside,GHOST,MT,BLK,670
2014,June,Tuesday,10,22,D42,House,FS,MT,RED,100
2014,June,Monday,9,8,D42,Educational,AVIGO,BM,BLK,150
2014,June,Wednesday,11,9,D51,Outside,CCM,MT,None,200
2014,June,Friday,6,17,D53,Outside,SUPERCYCLE,MT,RED,200
2014,June,Thursday,12,15,D52,Outside,NO,OT,WHI,600
2014,June,Thursday,12,2,D22,House,GIANT,MT,None,999
2014,June,Thursday,12,15,D32,Outside,GI,MT,BLK,3000
2014,June,Wednesday,11,18,D51,Other,OT,RC,BLK,2700
2014,June,Thursday,12,2,D22,House,GIANT,MT,WHIRED,1000
2014,June,Thursday,12,19,D51,Outside,GF,MT,None,300
2014,June,Thursday,12,15,D32,Outside,GIANT,MT,BLKBLU,3100
2014,June,Wednesday,11,19,D53,Other,TREK,MT,None,6000
2014,June,Wednesday,11,15,D11,Apartment,UK,RG,YEL,300
2014,June,Wednesday,11,13,D52,Educational,SU,MT,BLU,120
2014,June,Thursday,12,12,D51,Outside,DAYMAK,EL,GRN,900
2014,June,Wednesday,11,18,D51,Other,GF,MT,WHI,500
2014,June,Thursday,12,9,D51,Commercial,OT,RG,BLK,1100
2014,June,Wednesday,11,19,D52,Outside,SCHWINN,FO,OTH,200
2014,June,Thursday,12,1,D31,House,UK,RG,OTH,99
2014,June,Wednesday,11,18,D51,Other,RA,OT,BLK,850
2014,June,Thursday,12,17,D53,Other,RM,MT,SIL,499
2014,June,Friday,13,11,D14,Outside,OTHER,OT,GRY,1000
2014,June,Friday,13,10,D14,House,OT,OT,YEL,200
2014,June,Friday,13,14,D13,Outside,OT,OT,SIL,500
2014,June,Friday,13,8,D51,Commercial,GF,MT,LBL,800
2014,June,Monday,9,17,D51,Outside,GI,MT,RED,250
2014,June,Thursday,12,13,D43,Educational,OTHER,MT,REDGRY,200
2014,June,Thursday,12,7,D14,House,SPECIALIZED,RC,GRYRED,1800
2014,June,Sunday,8,16,D55,Outside,SPECIALIZED,EL,BLKWHI,800
2014,June,Friday,13,8,D52,Outside,GIANT,OT,BLKGRY,500
2014,June,Thursday,12,23,D12,Other,OTHER,EL,BLUGRY,1350
2014,June,Thursday,12,20,D51,House,OTHER,EL,WHI,1100
2014,June,Friday,13,10,D14,House,GI,OT,PNK,850
2014,June,Thursday,12,21,D52,Outside,TR,OT,BLK,600
2014,June,Thursday,12,19,D52,Outside,KH,RG,BLK,450
2014,June,Monday,9,12,D52,Outside,MOUNTAIN,MT,BLK,300
2014,June,Thursday,12,20,D52,Outside,KH,TO,RED,900
2014,June,Friday,13,17,D52,Outside,TR,RG,BLK,500
2014,June,Thursday,12,18,D52,Outside,TR,OT,BLK,650
2014,June,Friday,13,11,D51,Outside,UK,EL,ONG,1200
2014,May,Friday,2,12,D51,Outside,OT,OT,BLK,900
2014,June,Friday,13,16,D55,House,GI,OT,GRY,400
2014,June,Friday,13,11,D51,Outside,OT,OT,BLK,800
2014,June,Thursday,12,11,D52,Outside,NO,MT,BLK,850
2014,June,Saturday,14,10,D51,Outside,GARRY FISHER,MT,BLK,1300
2014,June,Saturday,14,14,D32,Other,IN,MT,GRY,294
2014,June,Friday,13,23,D14,Commercial,OT,OT,YEL,429
2014,June,Friday,13,18,D51,Outside,KO,MT,BLK,700
2014,June,Saturday,14,11,D11,Outside,OTHER,MT,None,600
2014,June,Sunday,15,11,D51,Outside,KO,MT,BLU,1500
2014,June,Saturday,14,15,D52,Outside,SPECIALIZED,OT,WHI,1000
2014,June,Thursday,12,16,D55,House,OTHER,OT,OTH,100
2014,June,Saturday,14,20,D55,Outside,GIANT`,MT,GRN,792
2014,June,Saturday,14,16,D51,Commercial,HEAD,OT,RED,300
2014,May,Saturday,10,19,D14,Commercial,CANNONDALE,MT,REDWHI,3000
2014,June,Sunday,15,8,D53,House,OTHER,RG,BLKSIL,806.55
2014,June,Sunday,8,11,D52,Outside,BROADIE,MT,GLDBRN,450
2014,June,Saturday,14,22,D11,House,FUJI,RG,BLK,2000
2014,June,Sunday,15,15,D52,Outside,TREK,OT,BLU,800
2014,June,Saturday,14,18,D52,Outside,OT,MT,DGR,650
2014,June,Saturday,14,4,D55,Other,GF,RG,GRY,200
2014,June,Saturday,14,3,D52,Educational,NO,MT,SIL,1650
2014,June,Sunday,15,12,D22,House,TREK,MT,BLKRED,5000
2014,June,Saturday,14,16,D55,House,RALEIGH,MT,BLK,300
2014,June,Saturday,14,22,D11,House,OTHER,RG,BLU,600
2014,June,Sunday,15,15,D52,Outside,TREK,TO,BLU,800
2014,June,Sunday,15,8,D53,House,OTHER,RG,BLK,1101.05
2014,June,Friday,13,9,D52,Other,MARIN OR MARINO,MT,BLK,500
2014,June,Sunday,15,20,D52,Outside,GI,OT,GRY,600
2014,June,Thursday,12,20,D52,Outside,OTHER,OT,BLUWHI,500
2014,June,Wednesday,11,17,D55,House,OT,RG,BLK,550
2014,June,Sunday,15,18,D14,Commercial,NO,RC,TRQ,400
2014,June,Wednesday,4,19,D53,Outside,PEUGOT,RC,ONG,400
2014,June,Friday,13,18,D51,Outside,EMMO,EL,BLK,500
2014,June,Sunday,15,20,D52,Outside,UNKNOWN MAKE,OT,None,200
2014,June,Wednesday,11,20,D22,House,FUJI,MT,GRY,100
2014,June,Sunday,15,20,D12,Outside,OTHER,EL,BLK,1200
2014,June,Saturday,7,22,D53,House,TR,MT,PNK,500
2014,June,Friday,6,20,D52,Commercial,CC,MT,None,140
2014,June,Sunday,15,18,D22,Outside,CCM,MT,WHI,450
2014,June,Sunday,15,14,D55,Outside,OT,MT,BLK,3200
2014,June,Friday,13,9,D52,House,BIANCHI,RC,LBL,250
2014,June,Sunday,15,15,D14,Apartment,EM,EL,BLK,2000
2014,June,Tuesday,10,17,D52,Educational,OTHER,MT,BLK,88
2014,June,Monday,16,19,D51,Outside,TR,RG,GRY,850
2014,June,Monday,16,18,D55,Outside,NO,RG,BLK,500
2014,June,Monday,16,10,D55,House,OT,RG,SIL,600
2014,June,Monday,16,19,D52,Outside,BI,RG,WHI,900
2014,June,Thursday,12,20,D55,Outside,GI,RC,OTH,700
2014,June,Saturday,7,22,D53,House,TR,MT,BLK,520
2014,June,Sunday,15,16,D14,Outside,CC,MT,BLK,299
2014,June,Tuesday,17,15,D52,Commercial,KO,MT,GRY,1500
2014,June,Wednesday,11,18,D42,Apartment,CCM,OT,SIL,300
2014,June,Friday,13,15,D33,Educational,CC,MT,WHI,600
2014,June,Monday,16,23,D53,Apartment,GI,OT,RED,600
2014,June,Friday,13,11,D52,Educational,NO,MT,WHI,500
2014,June,Monday,16,19,D52,Apartment,TR,RG,BLU,600
2014,June,Monday,16,12,D51,Outside,KHS,RG,BLK,1200
2014,June,Tuesday,17,15,D51,Outside,SCHWINN,OT,RED,299
2014,June,Sunday,8,14,D51,Outside,RALEIGH,RG,RED,600
2014,June,Monday,9,16,D53,Outside,OT,RG,GRN,300
2014,May,Tuesday,20,9,D52,Outside,OT,RG,LBL,369
2014,June,Saturday,7,13,D14,House,OTHER,OT,SIL,100
2014,June,Monday,16,10,D14,Outside,GT,MT,BLU,820
2014,June,Tuesday,17,10,D55,Other,OT,EL,GRY,1400
2014,June,Tuesday,17,7,D52,Outside,GIANT,OT,None,400
2014,June,Monday,16,18,D51,Other,TR,RG,GRY,682.52
2014,June,Tuesday,17,9,D52,Commercial,OT,TO,BLK,600
2014,June,Tuesday,17,16,D13,Other,GLOBE,OT,BLK,900
2014,June,Tuesday,17,21,D14,Apartment,SPECIALIZED,MT,REDBLK,600
2014,June,Wednesday,18,9,D52,Outside,GIANT,MT,None,9500
2014,June,Friday,13,2,D53,House,OT,RC,SIL,5000
2014,June,Saturday,14,11,D55,Outside,SA,MT,DGR,3500
2014,June,Wednesday,18,12,D55,Apartment,OT,MT,BLK,100
2014,June,Tuesday,17,23,D52,Apartment,GI,OT,BLU,550
2014,June,Friday,13,16,D14,Outside,SU,MT,None,160
2014,June,Wednesday,18,19,D14,Apartment,OT,RC,SIL,1500
2014,June,Wednesday,18,18,D52,Outside,RA,RG,GRY,650
2014,June,Friday,13,17,D51,Apartment,AMMO,EL,GLD,2700
2014,June,Wednesday,18,8,D53,Outside,UNKNOWN MAKE,EL,None,900
2014,June,Tuesday,17,17,D14,Apartment,UNKNOWN,EL,ONG,1200
2014,June,Wednesday,18,11,D55,Other,CANNONDALE,MT,BLU,4000
2014,June,Thursday,19,10,D53,House,VITESSE,RC,WHI,10000
2014,June,Thursday,19,17,D51,Outside,KONA,MT,SIL,800
2014,June,Wednesday,18,21,D22,House,OT,RG,DGR,700
2014,June,Wednesday,18,19,D53,Apartment,OTHER,RG,BLU,160
2014,June,Monday,9,9,D52,Outside,TR,MT,GRN,600
2014,June,Friday,13,23,D14,Apartment,RM,MT,GRY,3000
2014,June,Wednesday,11,14,D52,Outside,CC,RG,RED,315
2014,June,Thursday,19,17,D51,Apartment,GT,MT,BLK,600
2014,June,Thursday,19,18,D51,Outside,OT,OT,BRN,550
2014,June,Wednesday,18,10,D51,Commercial,GI,RG,BLK,450
2014,June,Thursday,12,17,D51,Outside,OT,RG,BLK,400
